Empresa,EmbarqueMov,EmbarqueMovID,FechaEmision,Mes,Año,Vehiculo,Ruta,Peso (KG),Paquetes,Importe,EmbarqueMovMov,EmbarqueMovMovID,Articulo,Cantidad,PesoArticulo,Peso2,Cliente,Direccion,Latitud,Longitud,latLong,EmbarqueMovPeso,Categoria,Dias Viaje,Gasto Total,Valida peso (tn),Tipo,Propio / Perm.,Capacidad
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570284,ABC,1,3.58,3.58,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",27.58,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570287,ABC,2,10,20,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",77,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570287,ABC,2,10,20,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",77,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570287,ABC,1,5,5,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",77,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570287,ABC,3,9,27,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",77,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570286,ABC,7,9,63,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",77.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570286,ABC,1,10,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",77.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570286,ABC,1,4.8,4.8,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",77.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570290,ABC,2,10,20,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",75,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570290,ABC,1,5,5,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",75,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570290,ABC,1,5,5,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",75,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570290,ABC,4,9,36,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",75,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570290,ABC,1,9,9,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",75,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570288,ABC,2,5,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",28.58,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570288,ABC,1,5,5,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",28.58,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570288,ABC,1,10,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",28.58,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570288,ABC,1,3.58,3.58,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",28.58,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570292,ABC,1,5,5,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",109.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570292,ABC,1,5,5,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",109.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570292,ABC,2,5,10,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",109.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570292,ABC,1,4.8,4.8,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",109.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570292,ABC,1,10,10,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",109.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570292,ABC,2,10,20,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",109.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570292,ABC,5,9,45,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",109.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570292,ABC,1,10,10,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",109.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570293,ABC,1,8,8,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",42.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570293,ABC,3,5,15,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",42.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570293,ABC,1,5,5,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",42.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570293,ABC,1,4.8,4.8,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",42.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570293,ABC,1,10,10,Central de Abastos Orizaba,Jalapilla,18.835,-97.085,"18.835,-97.085",42.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71450,07/01/2026,1,2026,C-17,ORIZABA,1708,86,37657.6,,FA570226,ABC,1,20,20,Abarrotera Orizaba,Av. Circunvalacion,18.86,-97.09,"18.86,-97.09",38,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71450,07/01/2026,1,2026,C-17,ORIZABA,1708,86,37657.6,,FA570226,ABC,2,9,18,Abarrotera Orizaba,Av. Circunvalacion,18.86,-97.09,"18.86,-97.09",38,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570313,ABC,1,20,20,Bodega de Granos Pluviosilla,Sur 43,18.845,-97.095,"18.845,-97.095",70,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570313,ABC,1,25,25,Bodega de Granos Pluviosilla,Sur 43,18.845,-97.095,"18.845,-97.095",70,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71458,07/01/2026,1,2026,C-17B,ORIZABA,2262.2,129,54425,,FA570313,ABC,1,25,25,Bodega de Granos Pluviosilla,Sur 43,18.845,-97.095,"18.845,-97.095",70,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,4000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570294,ABC,2,5,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",184.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570294,ABC,2,8,16,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",184.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570294,ABC,7,5,35,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",184.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570294,ABC,3,5,15,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",184.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570294,ABC,1,4.8,4.8,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",184.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570294,ABC,2,10,20,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",184.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570294,ABC,3,10,30,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",184.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570294,ABC,5,9,45,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",184.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570294,ABC,1,3.58,3.58,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",184.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570294,ABC,1,5,5,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",184.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570295,ABC,2,5,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",93,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570295,ABC,2,5,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",93,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570295,ABC,2,10,20,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",93,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570295,ABC,1,10,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",93,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570295,ABC,1,5,5,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",93,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570295,ABC,1,10,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",93,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570295,ABC,2,9,18,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",93,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570295,ABC,1,10,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",93,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570296,ABC,2,5,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",68.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570296,ABC,1,4.8,4.8,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",68.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570296,ABC,1,10,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",68.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570296,ABC,3,10,30,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",68.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570296,ABC,1,3.58,3.58,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",68.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570296,ABC,1,10,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",68.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570297,ABC,1,4.8,4.8,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",78.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570297,ABC,2,10,20,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",78.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570297,ABC,2,9,18,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",78.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570297,ABC,1,5,5,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",78.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570297,ABC,1,3.58,3.58,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",78.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570297,ABC,3,9,27,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",78.38,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570301,ABC,1,5,5,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",119.58,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570301,ABC,2,10,20,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",119.58,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570301,ABC,4,9,36,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",119.58,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570301,ABC,1,3.58,3.58,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",119.58,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570301,ABC,3,9,27,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",119.58,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570301,ABC,2,9,18,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",119.58,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570301,ABC,1,10,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",119.58,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570303,ABC,2,5,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",81,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570303,ABC,2,9,18,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",81,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570303,ABC,2,5,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",81,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570303,ABC,1,10,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",81,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570303,ABC,1,5,5,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",81,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570303,ABC,2,9,18,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",81,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570303,ABC,1,10,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",81,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570309,ABC,1,8,8,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",160.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570309,ABC,1,4.8,4.8,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",160.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570309,ABC,4,5,20,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",160.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570309,ABC,2,5,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",160.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570309,ABC,5,9,45,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",160.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570309,ABC,2,9,18,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",160.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570309,ABC,5,9,45,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",160.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570309,ABC,1,10,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",160.8,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570311,ABC,1,5,5,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",82,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570311,ABC,3,5,15,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",82,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570311,ABC,1,5,5,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",82,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570311,ABC,1,10,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",82,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
ABC,Embarque,71457,07/01/2026,1,2026,C-18,CORDOBA,1361.66,177,41617.8,,FA570311,ABC,2,5,10,Mercado Revolución,Av. 8 y Calle 9 Centro,18.8951,-96.9351,"18.8951,-96.9351",82,MOSTRADOR,#N/A,#N/A,#N/A,#N/A,#N/A,6000
